registry_number,business_name,entity_type,registry_date,associated_name_type,address,city,state,zip,business_details,address_continued,not_of_record_entity
8034712,"SAITO FARMS, INC.",DOMESTIC BUSINESS CORPORATION,1967-04-03T00:00:00.000,REGISTERED AGENT,230 N OREGON ST,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=8034712&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
8304818,SNAKE RIVER VALLEY FIRE CHIEF'S ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,1968-04-08T00:00:00.000,MAILING ADDRESS,444 SW 4TH ST,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=8304818&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
8304818,SNAKE RIVER VALLEY FIRE CHIEF'S ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,1968-04-08T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,444 SW 4TH ST,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=8304818&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
8304818,SNAKE RIVER VALLEY FIRE CHIEF'S ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,1968-04-08T00:00:00.000,REGISTERED AGENT,444 SW 4TH ST,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=8304818&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
8344111,"ONTARIO SENIOR CITIZENS CENTER, INC.",DOMESTIC NONPROFIT CORPORATION,1968-05-24T00:00:00.000,MAILING ADDRESS,698 NW 8TH AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=8344111&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
8344111,"ONTARIO SENIOR CITIZENS CENTER, INC.",DOMESTIC NONPROFIT CORPORATION,1968-05-24T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,698 NW 8TH AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=8344111&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
8344111,"ONTARIO SENIOR CITIZENS CENTER, INC.",DOMESTIC NONPROFIT CORPORATION,1968-05-24T00:00:00.000,REGISTERED AGENT,698 NW 8TH AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=8344111&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
8366411,"LEEP, INC.",DOMESTIC BUSINESS CORPORATION,1968-06-20T00:00:00.000,REGISTERED AGENT,230 N OREGON ST,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=8366411&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9160219,"LEQUERICA BROS., INC.",DOMESTIC BUSINESS CORPORATION,1970-12-23T00:00:00.000,REGISTERED AGENT,89 SW 3RD AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9160219&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},"PO BOX ""S""",
9261611,TREASURE VALLEY BAPTIST CHURCH (CONSERVATIVE),DOMESTIC NONPROFIT CORPORATION,1971-03-31T00:00:00.000,MAILING ADDRESS,386 N VERDE DRIVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9261611&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9261611,TREASURE VALLEY BAPTIST CHURCH (CONSERVATIVE),DOMESTIC NONPROFIT CORPORATION,1971-03-31T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,386 N VERDE DRIVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9261611&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9261611,TREASURE VALLEY BAPTIST CHURCH (CONSERVATIVE),DOMESTIC NONPROFIT CORPORATION,1971-03-31T00:00:00.000,REGISTERED AGENT,960 SW 3RD ST,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9261611&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9265117,"GRIGG APIARIES, INC.",DOMESTIC BUSINESS CORPORATION,1971-04-01T00:00:00.000,REGISTERED AGENT,1481 ARATA WAY,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9265117&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9303314,"ISERI AGENCY, INC.",DOMESTIC BUSINESS CORPORATION,1971-05-07T00:00:00.000,MAILING ADDRESS,PO BOX 100,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9303314&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9303314,"ISERI AGENCY, INC.",DOMESTIC BUSINESS CORPORATION,1971-05-07T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,388 SW 3RD ST,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9303314&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9303314,"ISERI AGENCY, INC.",DOMESTIC BUSINESS CORPORATION,1971-05-07T00:00:00.000,REGISTERED AGENT,212 HILLCREST DR,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9303314&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9463514,ECHANIS DISTRIBUTING CO.,DOMESTIC BUSINESS CORPORATION,1971-10-08T00:00:00.000,MAILING ADDRESS,1165 SW 3RD AVENUE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9463514&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9463514,ECHANIS DISTRIBUTING CO.,DOMESTIC BUSINESS CORPORATION,1971-10-08T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,1165 SW 3RD AVENUE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9463514&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9463514,ECHANIS DISTRIBUTING CO.,DOMESTIC BUSINESS CORPORATION,1971-10-08T00:00:00.000,REGISTERED AGENT,1165 SW 3RD AVENUE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9463514&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9876814,"HEEB FARMS, INC.",DOMESTIC BUSINESS CORPORATION,1972-09-26T00:00:00.000,MAILING ADDRESS,136 SPERLING ROAD,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9876814&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9876814,"HEEB FARMS, INC.",DOMESTIC BUSINESS CORPORATION,1972-09-26T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,136 SPERLING RD,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9876814&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
9876814,"HEEB FARMS, INC.",DOMESTIC BUSINESS CORPORATION,1972-09-26T00:00:00.000,REGISTERED AGENT,136 SPERLING RD,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=9876814&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10151215,"ONTARIO BEARING & HYDRAULIC, INC.",DOMESTIC BUSINESS CORPORATION,1973-05-11T00:00:00.000,MAILING ADDRESS,347 SW 19TH STREET,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10151215&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10151215,"ONTARIO BEARING & HYDRAULIC, INC.",DOMESTIC BUSINESS CORPORATION,1973-05-11T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,347 SW 19TH STREET,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10151215&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10151215,"ONTARIO BEARING & HYDRAULIC, INC.",DOMESTIC BUSINESS CORPORATION,1973-05-11T00:00:00.000,REGISTERED AGENT,347 SW 19TH STREET,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10151215&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10331718,MALHEUR COUNTRY HISTORICAL SOCIETY,DOMESTIC NONPROFIT CORPORATION,1973-10-10T00:00:00.000,MAILING ADDRESS,PO BOX 691,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10331718&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10477610,"KAMESHIGE & SONS, INC.",DOMESTIC BUSINESS CORPORATION,1974-02-14T00:00:00.000,MAILING ADDRESS,1401 SW 18TH AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10477610&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10477610,"KAMESHIGE & SONS, INC.",DOMESTIC BUSINESS CORPORATION,1974-02-14T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,1401 SW 18TH AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10477610&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10477610,"KAMESHIGE & SONS, INC.",DOMESTIC BUSINESS CORPORATION,1974-02-14T00:00:00.000,REGISTERED AGENT,434 ONION AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10477610&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10497014,"ONTARIO SISTER CITIES, INC.",DOMESTIC NONPROFIT CORPORATION,1974-03-04T00:00:00.000,MAILING ADDRESS,650 COLLEGE BLVD,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10497014&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10497014,"ONTARIO SISTER CITIES, INC.",DOMESTIC NONPROFIT CORPORATION,1974-03-04T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,650 COLLEGE BLVD,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10497014&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10497014,"ONTARIO SISTER CITIES, INC.",DOMESTIC NONPROFIT CORPORATION,1974-03-04T00:00:00.000,REGISTERED AGENT,650 COLLEGE BLVD,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10497014&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10648111,"WADA BROS., INC.",DOMESTIC BUSINESS CORPORATION,1974-07-01T00:00:00.000,MAILING ADDRESS,3680 SW 4TH AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10648111&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10648111,"WADA BROS., INC.",DOMESTIC BUSINESS CORPORATION,1974-07-01T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,3680 SW 4TH AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10648111&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10648111,"WADA BROS., INC.",DOMESTIC BUSINESS CORPORATION,1974-07-01T00:00:00.000,REGISTERED AGENT,3680 SW 4TH AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10648111&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10652311,"LEE FARMS, INC.",DOMESTIC BUSINESS CORPORATION,1974-07-05T00:00:00.000,MAILING ADDRESS,1144 HWY 20/26,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10652311&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10652311,"LEE FARMS, INC.",DOMESTIC BUSINESS CORPORATION,1974-07-05T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,1144 HWY 20/26,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10652311&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10676112,"MALHEUR COUNTY CHILD DEVELOPMENT CENTER'S, INC.",DOMESTIC NONPROFIT CORPORATION,1974-07-25T00:00:00.000,MAILING ADDRESS,790 SW 7TH PL,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10676112&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10676112,"MALHEUR COUNTY CHILD DEVELOPMENT CENTER'S, INC.",DOMESTIC NONPROFIT CORPORATION,1974-07-25T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,790 SW 7TH PL,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10676112&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10676112,"MALHEUR COUNTY CHILD DEVELOPMENT CENTER'S, INC.",DOMESTIC NONPROFIT CORPORATION,1974-07-25T00:00:00.000,REGISTERED AGENT,790 SW 7TH PL,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10676112&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10931715,"ELDORADO INVESTMENTS, INC.",DOMESTIC BUSINESS CORPORATION,1975-03-04T00:00:00.000,MAILING ADDRESS,P O BOX 428,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10931715&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
10931715,"ELDORADO INVESTMENTS, INC.",DOMESTIC BUSINESS CORPORATION,1975-03-04T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,1803 N VERDE DRIVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10931715&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},1803 N VERDE DRIVE,
10931715,"ELDORADO INVESTMENTS, INC.",DOMESTIC BUSINESS CORPORATION,1975-03-04T00:00:00.000,REGISTERED AGENT,1803 N VERDE DR,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=10931715&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},1803 N VERDE DR,
11027018,"SUTHERLAND ENTERPRISES, INC.",DOMESTIC BUSINESS CORPORATION,1975-05-19T00:00:00.000,MAILING ADDRESS,478 SW 12TH ST,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11027018&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11027018,"SUTHERLAND ENTERPRISES, INC.",DOMESTIC BUSINESS CORPORATION,1975-05-19T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,1182 SW 4TH AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11027018&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11027018,"SUTHERLAND ENTERPRISES, INC.",DOMESTIC BUSINESS CORPORATION,1975-05-19T00:00:00.000,REGISTERED AGENT,478 SW 12TH ST,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11027018&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1328921,"SEUBERT EXCAVATORS, INC.",FOREIGN BUSINESS CORPORATION,1975-06-23T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,518 ONTARIO HEIGHTS RD,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1328921&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1328921,"SEUBERT EXCAVATORS, INC.",FOREIGN BUSINESS CORPORATION,1975-06-23T00:00:00.000,REGISTERED AGENT,518 ONTARIO HEIGHTS RD,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1328921&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11215118,MALHEUR COUNCIL ON AGING AND COMMUNITY SERVICES,DOMESTIC NONPROFIT CORPORATION,1975-10-13T00:00:00.000,MAILING ADDRESS,PO BOX 937,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11215118&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11215118,MALHEUR COUNCIL ON AGING AND COMMUNITY SERVICES,DOMESTIC NONPROFIT CORPORATION,1975-10-13T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,842 SE 1ST AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11215118&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11215118,MALHEUR COUNCIL ON AGING AND COMMUNITY SERVICES,DOMESTIC NONPROFIT CORPORATION,1975-10-13T00:00:00.000,REGISTERED AGENT,YTURRI ROSE LLP,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11215118&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},89 SW 3RD AVE,
11292711,"WALDO INSURANCE, INC.",DOMESTIC BUSINESS CORPORATION,1975-12-15T00:00:00.000,MAILING ADDRESS,378 W IDAHO AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11292711&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11292711,"WALDO INSURANCE, INC.",DOMESTIC BUSINESS CORPORATION,1975-12-15T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,378 W IDAHO AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11292711&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11292711,"WALDO INSURANCE, INC.",DOMESTIC BUSINESS CORPORATION,1975-12-15T00:00:00.000,REGISTERED AGENT,378 W IDAHO AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11292711&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11403219,PARK COMMUNITY CHURCH,DOMESTIC NONPROFIT CORPORATION,1976-02-26T00:00:00.000,MAILING ADDRESS,5136 KIMBALL RD,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11403219&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11403219,PARK COMMUNITY CHURCH,DOMESTIC NONPROFIT CORPORATION,1976-02-26T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,193 HOLLY RD,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11403219&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11403219,PARK COMMUNITY CHURCH,DOMESTIC NONPROFIT CORPORATION,1976-02-26T00:00:00.000,REGISTERED AGENT,5136 KIMBALL RD,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11403219&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11871613,OPS COMPANY,DOMESTIC BUSINESS CORPORATION,1977-01-01T00:00:00.000,MAILING ADDRESS,375 OUTLOOK DR,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11871613&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11871613,OPS COMPANY,DOMESTIC BUSINESS CORPORATION,1977-01-01T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,375 OUTLOOK DR,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11871613&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11871613,OPS COMPANY,DOMESTIC BUSINESS CORPORATION,1977-01-01T00:00:00.000,REGISTERED AGENT,375 OUTLOOK DR,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11871613&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11892619,MALHEUR COUNTY 4-H ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,1977-01-12T00:00:00.000,MAILING ADDRESS,710 SW 5TH AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11892619&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11892619,MALHEUR COUNTY 4-H ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,1977-01-12T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,710 SW 5TH AVE,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11892619&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11917812,"CHRISTIAN LIFE FELLOWSHIP, INC.",DOMESTIC NONPROFIT CORPORATION,1977-01-24T00:00:00.000,MAILING ADDRESS,366 SE 5TH STREET,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11917812&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11917812,"CHRISTIAN LIFE FELLOWSHIP, INC.",DOMESTIC NONPROFIT CORPORATION,1977-01-24T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,366 SE 5TH STREET,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11917812&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
11917812,"CHRISTIAN LIFE FELLOWSHIP, INC.",DOMESTIC NONPROFIT CORPORATION,1977-01-24T00:00:00.000,REGISTERED AGENT,366 SE 5TH STREET,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=11917812&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
12138210,"M R H, INC.",DOMESTIC BUSINESS CORPORATION,1977-05-23T00:00:00.000,MAILING ADDRESS,14 NW 1ST,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12138210&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
12138210,"M R H, INC.",DOMESTIC BUSINESS CORPORATION,1977-05-23T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,14 NW 1ST,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12138210&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
12138210,"M R H, INC.",DOMESTIC BUSINESS CORPORATION,1977-05-23T00:00:00.000,REGISTERED AGENT,14 NW 1ST,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12138210&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
12320719,"CORNERSTONE COMMUNITY CHURCH OF ONTARIO, INC.",DOMESTIC NONPROFIT CORPORATION,1977-08-25T00:00:00.000,MAILING ADDRESS,1775 ALAMEDA DR,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12320719&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
12320719,"CORNERSTONE COMMUNITY CHURCH OF ONTARIO, INC.",DOMESTIC NONPROFIT CORPORATION,1977-08-25T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,1775 ALAMEDA DR,ONTARIO,OR,97914,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12320719&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
